3977830.37394362,-11177.7837571143,4969044.70320647
3977826.4458813,-11178.6883552353,4969039.90116729
3977825.88695517,-11177.6506448498,4969040.7431871
3977823.85915936,-11178.8897462775,4969036.38018283
3977826.89627438,-11180.0394856454,4969035.59207185
3977823.61921138,-11177.1160706198,4969036.08741867
3977827.87060761,-11180.3528361529,4969038.88753732
3977823.39523014,-11178.5541073082,4969032.11366044
3977832.27231132,-11176.8924733012,4969040.77710305
3977827.9683673,-11176.9105145446,4969032.62028678
3977831.70282286,-11177.5496437046,4969038.04120901
3977830.30886632,-11178.9994997603,4969035.8383475
3977828.79934721,-11181.0308212589,4969034.6161415
3977831.90212714,-11180.0673055161,4969030.60912692
3977831.77999265,-11175.7532430724,4969034.19320862
3977830.33836107,-11179.250508814,4969032.68477921
3977836.43065126,-11179.2674404628,4969036.77316104
3977834.54540835,-11179.0041795639,4969030.69488341
3977836.27038882,-11179.4618506157,4969033.05767372
3977834.33665551,-11179.6011501823,4969029.86877286
3977833.88159006,-11181.074551168,4969033.57065813
3977837.9494004,-11179.2537138567,4969032.94235077
3977837.32563413,-11177.0876253304,4969027.89345833
3977836.76103848,-11176.0892677201,4969032.51628328
3977832.68078674,-11178.037554549,4969027.78875293
3977839.21743932,-11178.5588419527,4969028.32027492
3977839.24659097,-11178.8750484001,4969030.155686
3977828.6680355,-11179.6544965268,4969024.75759654
3977842.20487331,-11178.6038606962,4969032.83203966
3977837.30912616,-11177.6267640029,4969026.33141455
3977837.99591509,-11178.6241246538,4969027.85520399
3977841.37514376,-11178.0893272896,4969025.70504735
3977842.14089989,-11177.7949327859,4969028.42240197
3977845.35298865,-11177.0304093111,4969029.76773149
3977844.06788098,-11177.7684913794,4969033.23036617
3977841.78588108,-11179.2395056753,4969023.63762347
3977841.59403801,-11176.8196853623,4969025.45116044
3977842.88933922,-11175.7684265847,4969027.02131979
3977845.87955324,-11176.5070488201,4969031.30777073
3977834.4930222,-11177.4092090925,4969020.98469899
3977841.50336396,-11175.9133375291,4969025.43535529
3977838.92948575,-11178.4799139969,4969026.23078822
3977843.91913546,-11179.5895794426,4969028.00631992
3977841.02538454,-11179.1064808146,4969027.67677635
3977845.14723775,-11177.8859552551,4969028.46860264
3977840.83292672,-11175.75655901,4969024.42175865
3977844.29315067,-11175.0611437994,4969028.8393688
3977843.40356306,-11175.8700389361,4969027.52635115
3977838.50102017,-11175.5874532892,4969022.40701124
3977843.8690321,-11178.6124801963,4969025.37051712
3977842.35473663,-11178.9687712804,4969026.44001555
3977841.67866033,-11179.0759006613,4969029.78990132
3977835.87955778,-11178.2691756061,4969027.14872168
3977835.80517987,-11179.8460952019,4969026.78956675
3977840.97993726,-11177.4453384918,4969026.86048768
3977839.08100296,-11174.8880902656,4969029.49550526
3977833.82867785,-11177.8082329239,4969027.06901481
3977837.8801484,-11178.0706274841,4969027.80261169
3977838.45079802,-11177.1065282648,4969033.36643685
3977833.65671987,-11179.6685542561,4969030.3129326
3977835.04952541,-11178.2883928814,4969029.57631077
3977835.822325,-11177.5048894863,4969031.94163654
3977829.09255446,-11176.6576749023,4969026.92692351
3977832.36489649,-11177.0583789139,4969029.68840123
3977836.6412731,-11177.2455591265,4969034.9745457
3977834.99306263,-11178.9165703889,4969036.61277341
3977831.18867736,-11179.3457743922,4969030.1198361
3977833.09883806,-11178.4666050065,4969033.3419835
3977831.35548711,-11174.3884697256,4969035.28824024
3977831.63015041,-11177.5506010435,4969033.78562397
3977830.85441256,-11176.3151881637,4969035.30895613
3977828.47508261,-11177.5962443677,4969031.87925523
3977833.24168316,-11176.0060913627,4969037.81662241
3977826.20447759,-11177.3984956757,4969037.31694713
3977828.92307375,-11178.7956626485,4969035.53702499
3977826.95517263,-11177.4309203541,4969038.49414798
3977827.40499177,-11178.4504472775,4969036.68917734
3977830.88927951,-11175.1804084027,4969039.05346141
3977822.85592574,-11176.8806650753,4969033.00335284
3977825.74335781,-11175.8429169117,4969039.09001619
3977824.66663756,-11176.3814373448,4969038.29934636
3977824.33034992,-11176.6353022816,4969040.46017676
3977824.61792001,-11175.7928576307,4969040.68058405
3977826.35281332,-11174.5986378369,4969042.97950524
3977825.62569785,-11176.6546344554,4969039.68167613
3977819.95573237,-11179.3163840486,4969037.95620044
3977819.65395843,-11176.4082291014,4969040.3430641
3977822.17524955,-11178.9686294587,4969039.41376993
3977820.74066774,-11178.674657605,4969039.48106969
3977821.58811463,-11177.9120439813,4969042.06830449
3977820.52284197,-11176.2951770733,4969040.90412333
3977820.83847713,-11177.3514635954,4969043.02178451
3977821.95244333,-11180.5456979204,4969044.52193835
3977815.72550016,-11181.0066722304,4969043.47711262
3977825.96980925,-11178.7638821173,4969048.37587852
3977827.47334284,-11176.5868140412,4969048.64571877
3977816.77761195,-11180.0382464572,4969043.50005389
3977819.47232058,-11176.046132001,4969044.03296696
3977818.47544363,-11175.4535473534,4969045.54020863
3977815.73205663,-11174.2671393109,4969042.1007775
3977814.5940812,-11179.6555106962,4969045.21805551
3977818.82157847,-11174.5812251628,4969048.03939592
3977817.14076339,-11176.1551270092,4969050.20946125
3977816.38068139,-11173.7114896343,4969051.7733941
3977820.94737163,-11178.22364341,4969050.33289817
3977813.78766445,-11175.740485312,4969050.36926631
3977812.1080484,-11175.6993087145,4969051.84558996
3977808.62579306,-11180.8886891643,4969046.7416405
3977814.21514692,-11177.0140695636,4969049.70693546
3977809.27240727,-11177.0002135852,4969048.09385914
3977814.30830561,-11177.3717618588,4969050.28695869
3977810.17934737,-11179.0063943616,4969052.80028616
3977817.69491164,-11178.2418430181,4969054.24436587
3977814.00106406,-11178.3250063648,4969054.57281443
3977812.63337107,-11178.4786589027,4969054.17318028
3977814.7616815,-11178.4918762227,4969053.88636505
3977811.15642116,-11174.4882191323,4969048.59566786
3977807.58533785,-11176.3248341453,4969048.95834791
3977806.27405761,-11178.7346772635,4969049.15637678
3977813.2960098,-11177.282471802,4969053.10692101
3977807.11772737,-11178.9422957334,4969048.03343793
3977809.03235695,-11175.9190901007,4969048.31882915
3977809.22981046,-11176.5793282412,4969050.56169465
3977809.33969681,-11176.9387207112,4969050.969099
3977805.79704123,-11178.4572523907,4969049.86521457
3977814.22715065,-11176.8713244327,4969056.57166025
3977812.22965065,-11177.7563971168,4969048.27686466
3977813.19668217,-11176.4965344803,4969052.17574586
3977810.49887604,-11179.2747850811,4969050.32199166
3977805.65607116,-11176.7157663468,4969045.35831483
3977812.48367395,-11176.3001496035,4969047.9498736
3977812.73522701,-11177.6485112265,4969047.79793284
3977809.10833217,-11174.9286280801,4969046.88756251
3977811.9507974,-11178.1354139418,4969045.30350263
3977814.1910574,-11175.6295729935,4969048.74920428
3977816.4720099,-11175.0609163263,4969048.19204573
3977817.05791011,-11178.7614193021,4969049.07297747
3977815.70737797,-11178.9622895386,4969047.59505363
3977821.80462506,-11177.562523979,4969052.23090404
3977815.69334983,-11175.5185561269,4969044.46587021
3977815.59479012,-11174.1875803939,4969044.13895666
3977816.61649242,-11176.5305238708,4969043.18684453
3977814.76204055,-11176.7091346333,4969041.89080287
3977816.73126421,-11176.5256695105,4969041.82164705
3977822.29633963,-11178.1633999069,4969044.9860837
3977815.33312015,-11175.9174864282,4969043.78747034
3977817.34039372,-11176.4826061122,4969041.72098897
3977821.35440068,-11175.7838226564,4969040.31447801
3977822.70114362,-11176.0003159143,4969043.08229434
3977820.27924607,-11174.5998228566,4969041.42867986
3977821.72652368,-11175.2780517476,4969041.3558739
3977828.64893036,-11176.5322556112,4969047.58151389
3977824.21564652,-11178.3352184861,4969042.41822693
3977824.68688185,-11174.5904925385,4969043.4552712
3977828.74763953,-11176.7718265532,4969043.847257
3977825.39896122,-11172.1891961208,4969039.44037447
3977822.72213983,-11177.7957858481,4969036.48770019
3977824.95938454,-11177.2820133617,4969036.89196164
3977826.41008102,-11177.762654329,4969036.33947173
3977825.43557976,-11175.8269766725,4969040.29761387
3977833.42904063,-11177.1961789786,4969041.33986816
3977829.28769212,-11177.8522397068,4969039.060846
3977829.03811167,-11176.326279635,4969039.91634254
3977827.27681928,-11175.2801980291,4969040.49769347
3977828.98989146,-11177.286698607,4969035.51131179
3977829.66424736,-11175.2536932302,4969041.82577859
3977831.76045879,-11174.9964018849,4969036.67365142
3977831.64082929,-11177.9671019797,4969039.96179473
3977833.75246626,-11175.7943591435,4969037.34858014
3977828.89093843,-11175.7439085593,4969034.44306181
3977831.63184296,-11176.9649181012,4969035.25181193
3977830.37291245,-11177.4384263729,4969030.86175508
3977829.48969042,-11176.0060093118,4969031.32336212
3977831.80328855,-11177.6757220764,4969033.04995825
3977832.04026856,-11174.0325425777,4969029.29970256
3977839.05633184,-11177.9042282131,4969035.75950991
3977829.68755818,-11178.8687308357,4969029.89081328
3977839.25760497,-11176.4414592967,4969034.34350982
3977840.07860386,-11177.1076167917,4969034.88339869
3977837.95216517,-11174.6579759598,4969028.35904218
3977836.87427547,-11175.1762631251,4969032.32431319
3977836.75629214,-11177.7710713469,4969029.88697015
3977842.10712897,-11175.6072521857,4969034.88090425
3977838.79373949,-11176.3133050901,4969028.57795445
3977838.78327196,-11175.1298482479,4969026.44299246
3977833.94506339,-11175.9839808714,4969024.8651126
3977841.45585385,-11177.4939618943,4969028.80052761
3977842.24234095,-11179.1139114831,4969027.78390199
3977839.94735316,-11175.1614435845,4969027.22534881
3977841.56314289,-11175.4058389938,4969027.11215536
3977840.19528559,-11173.6980741029,4969028.03125138
3977843.38704227,-11176.5474835914,4969025.2682771
3977837.27407473,-11177.8849341073,4969021.82740521
3977843.82879161,-11173.7994814303,4969026.88222857
3977837.90259855,-11178.5962136936,4969023.13890937
3977838.40638551,-11175.6135319957,4969024.31373494
3977839.80941731,-11175.0493093419,4969024.46055613
3977844.40107658,-11176.0312766489,4969029.14596202
3977837.17632912,-11176.9174126073,4969027.83578457
3977847.63249753,-11174.5095139019,4969030.37291747
3977845.72909995,-11175.9698801593,4969030.36869233
3977841.50642377,-11175.0201566813,4969027.8071346
3977843.16330926,-11174.1514471617,4969026.06530076
3977839.32324041,-11173.4752049105,4969025.30117035
3977842.66968502,-11174.2777310211,4969025.51205546
3977841.85541039,-11173.3891661209,4969026.53146163
3977844.6701931,-11178.2159715501,4969029.22474375
3977839.40282605,-11174.9579691941,4969028.43413348
3977840.46649042,-11172.9162819661,4969024.27091418
3977838.8786044,-11175.8186432091,4969027.90862686
3977837.80592015,-11176.5797778625,4969026.74240899
3977837.64246138,-11175.7398629633,4969030.41459318
3977842.44899213,-11175.0962916146,4969034.04967702
3977840.72930056,-11174.0803140563,4969033.20247297
3977837.68914482,-11176.0091579646,4969030.76392637
3977832.20265392,-11175.2296285563,4969030.97532468
3977842.69760488,-11176.645279896,4969031.62012993
3977838.28373806,-11173.8887478403,4969034.65786292
3977836.98031854,-11175.0241227117,4969033.1996666
3977832.81647381,-11176.0199227573,4969032.38736554
3977833.45263958,-11177.6879463362,4969034.70234675
3977834.59827471,-11173.9653636658,4969032.65844746
3977831.07601898,-11175.413243104,4969028.49968041
3977836.75291733,-11176.8101406387,4969034.7374695
3977832.08308307,-11176.8135808639,4969033.94701308
3977831.15615208,-11172.7622205694,4969034.24743611
3977827.12674239,-11178.3791949128,4969032.62249171
3977831.89428671,-11175.0283107054,4969034.92198252
3977836.46723592,-11174.6298994729,4969037.85510866
3977824.3024344,-11177.7236409962,4969033.72060736
3977829.70751093,-11174.3056278283,4969036.29148428
3977828.46477851,-11175.7536486499,4969036.41700199
3977826.99105936,-11176.6666581153,4969040.95667969
3977833.40943271,-11175.0518442881,4969037.01812654
3977826.72628638,-11177.2757909233,4969039.15330063
3977825.42291767,-11176.7777353719,4969038.39051701
3977825.75296982,-11172.69617148,4969039.79456277
3977828.01706385,-11174.0021630653,4969038.54257811
3977825.7019781,-11175.1366063125,4969040.31749478
3977821.35668717,-11173.8524835265,4969042.23313835
3977818.08062135,-11177.3472283614,4969038.61641049
3977826.83219989,-11173.6780422816,4969043.44388445
3977821.21114563,-11175.0115420841,4969037.56775429
3977822.84525902,-11176.283920249,4969040.32427147
3977828.10246992,-11173.8476912511,4969047.92279692
3977822.56359277,-11177.6901381067,4969042.28553339
3977821.52711417,-11175.2423892725,4969039.46393614
3977816.00115516,-11176.5517458928,4969039.76717686
3977819.54436941,-11178.9083586338,4969043.98078894
3977821.03100956,-11176.2154861345,4969047.58830609
3977821.23237767,-11173.2700443367,4969045.80444769
3977820.68605908,-11175.7251739818,4969046.31024921
3977814.52157257,-11174.3687532629,4969039.66582381
3977817.31269175,-11174.3571058816,4969042.63390169
3977816.67426701,-11175.2635966659,4969046.73438529
3977816.17734915,-11173.4751868186,4969046.78200505
3977813.02162965,-11176.777070031,4969044.66185962
3977819.42253112,-11176.7613651115,4969049.17434182
3977816.75741492,-11172.835431278,4969048.89121471
3977813.35679921,-11177.1148726216,4969046.75865398
3977813.12260505,-11172.4396727612,4969044.47508965
3977809.55452493,-11174.5086082958,4969046.85238392
3977807.03620089,-11176.6585559858,4969046.22286009
3977813.83682518,-11174.5556122626,4969047.631102
3977809.19977153,-11174.7796009886,4969049.38609159
3977810.28002361,-11177.1433260137,4969046.76591844
3977812.98710765,-11174.374741152,4969054.42184888
3977811.38545814,-11177.7188968354,4969050.57747087
3977808.11363705,-11176.338898674,4969052.18181507
3977813.10132616,-11174.0729666348,4969057.05826568
3977808.70822051,-11171.3482651115,4969044.79111286
3977815.79872884,-11174.3102689473,4969053.28919697
3977810.56343641,-11173.4825214873,4969050.04213967
3977816.07392372,-11174.5574099671,4969055.06885314
3977808.28182876,-11175.7831002534,4969051.60592708
3977811.92740364,-11171.735176583,4969055.62622844
3977811.17255381,-11172.7152797005,4969053.26940246
3977809.48559083,-11174.746747932,4969050.31233347
3977812.73775406,-11175.8550280576,4969053.33807067
3977809.42401279,-11175.4504137457,4969051.1953982
3977818.394849,-11172.3344529103,4969056.58860392
3977810.86180633,-11173.0738371208,4969052.18114065
3977811.70394642,-11173.7165993292,4969050.7757069
3977808.95497591,-11176.919895704,4969050.13172862
3977811.93519335,-11173.283870348,4969052.09367601
3977808.82813865,-11175.4070051127,4969050.10578401
3977813.74125704,-11176.9894648786,4969051.154775
3977808.69931709,-11171.965030519,4969045.41702232
3977814.83235199,-11175.2405205751,4969048.68131518
3977816.52680931,-11173.7721226875,4969049.57092542
3977814.32489794,-11174.4434395489,4969046.20201723
3977810.69859558,-11176.5236317921,4969045.57298905
3977811.84154433,-11175.0095732877,4969043.08223216
3977818.50407027,-11175.4820026447,4969047.15608607
3977816.57052125,-11172.0548786684,4969046.69676542
3977810.78650093,-11174.3303405362,4969044.50910326
3977821.74449234,-11173.5121775105,4969048.67968716
3977820.89461011,-11175.0127298616,4969048.20772286
3977818.95953138,-11173.4560480576,4969045.38471899
3977811.2524089,-11173.154566469,4969039.3952709
3977821.15210302,-11174.9402765111,4969047.55690941
3977823.9624711,-11172.5552378904,4969043.59735797
3977826.33151357,-11173.2980216851,4969045.73655343
3977823.25602104,-11175.2223033002,4969045.8440167
3977817.96051218,-11176.3082417802,4969043.0147917
3977826.56376681,-11174.0033612855,4969043.49244597
3977823.12687603,-11175.1084262137,4969043.81317705
3977827.89686111,-11172.5469049897,4969045.05477797
3977821.3929778,-11173.6032680088,4969038.90045185
3977822.86046091,-11174.7867237343,4969040.80347973
3977822.35275789,-11174.3041625016,4969042.28938637
3977825.36318553,-11173.5426285266,4969040.92608603
3977829.06907473,-11172.4331075278,4969037.5581792
3977830.28696476,-11173.5527596014,4969042.48198341
3977825.54534697,-11177.2030877512,4969038.62404425
3977824.49114277,-11176.7919062728,4969037.70577789
3977827.97464309,-11177.5505545842,4969038.69118629
3977831.15461012,-11173.9925300989,4969037.55780906
3977827.17248368,-11175.0872430886,4969040.67049332
3977822.64912042,-11171.3628340654,4969032.4597101
3977823.21731663,-11174.6381499031,4969032.58438944
3977831.35904304,-11170.8076366255,4969037.4703325
3977825.64912996,-11172.4103876601,4969031.8016195
3977827.35429309,-11173.8340930599,4969032.53485015
3977831.98573269,-11173.5659636413,4969037.39220838
3977834.08351946,-11174.8793379151,4969035.43686129
3977832.57896933,-11173.9473199879,4969034.28639819
3977830.99739362,-11174.7760721612,4969033.84232748
3977837.01258499,-11172.1349395279,4969037.86595865
3977835.28323144,-11173.5769700615,4969034.48309959
3977835.82987871,-11173.6978727877,4969034.67185008
3977836.52937285,-11176.4103386064,4969032.20333459
3977837.86302817,-11176.0552894211,4969030.56613796
3977830.24138001,-11174.8328056094,4969026.55063757
3977837.02424179,-11173.5078193569,4969031.77308542
3977831.44774066,-11176.0273125787,4969028.81514203
3977834.18924614,-11174.6730256797,4969028.22855535
3977834.56215481,-11175.7299812448,4969029.17216146
3977841.79929601,-11174.8144176537,4969035.65573639
3977839.6901615,-11174.0507992017,4969030.43251424
3977841.83926497,-11175.0761365441,4969035.81522468
3977839.14212533,-11176.2411696148,4969030.25349877
3977840.81608041,-11174.5367082179,4969026.32826061
3977840.54413252,-11174.7315303527,4969027.37224688
3977840.7735744,-11174.6172825117,4969022.91859997
3977841.15445657,-11174.3533516861,4969026.58506241
3977842.9536953,-11176.1319326043,4969029.42808671
3977844.05302681,-11174.0833288045,4969026.69887771
3977839.77173286,-11174.7659525834,4969025.32674277
3977847.46264926,-11175.1362072872,4969030.00938316
3977843.30526308,-11173.9966254348,4969025.81342374
3977841.03075899,-11174.2628332688,4969028.93828505
3977843.08885552,-11174.0039673476,4969027.71315137
3977838.86787745,-11173.6159508168,4969025.88978978
3977842.42295073,-11172.3226879706,4969025.18913276
3977847.69032034,-11171.0097618534,4969031.2688422
3977840.79629416,-11174.5921323666,4969027.05722169
3977845.98115598,-11174.2894822337,4969033.53735377
3977836.47117971,-11175.5160286257,4969021.9816683
3977843.18016146,-11171.7411059644,4969027.83643424
3977840.67322313,-11173.0392453313,4969022.60949159
3977842.635513,-11174.8480177635,4969030.52923537
3977839.38551746,-11174.2400041888,4969025.71469709
3977842.98991387,-11171.0365410633,4969029.32186154
3977839.79871101,-11175.4140761466,4969031.00777512
3977838.72985253,-11173.7472124062,4969025.50029915
3977837.37432436,-11175.058547442,4969027.91837663
3977837.46570104,-11174.5646617443,4969030.43629995
3977836.38142671,-11173.1022710479,4969026.13138194
3977838.71385366,-11170.9560493958,4969031.12867025
3977838.51464548,-11170.7059951014,4969030.76140651
3977835.06779854,-11170.9899554183,4969024.8331254
3977831.61047489,-11172.1525608164,4969029.23793879
3977834.93291583,-11174.1390393781,4969033.33837592
3977832.71414199,-11172.7300888954,4969032.9100146
3977832.25831731,-11174.7704596579,4969033.31032676
3977833.03539405,-11174.3450310373,4969030.38811746
3977836.66158354,-11174.2027184336,4969035.73507285
3977834.48744858,-11174.7537774225,4969035.93848664
3977840.0006466,-11173.8383748432,4969040.48731456
3977830.20375298,-11170.7862176016,4969034.59127214
3977831.10725663,-11172.1647398848,4969034.48736631
3977827.48966339,-11174.8864791542,4969033.61854003
3977832.57544672,-11172.6798632318,4969035.60719801
3977828.20282515,-11170.9972256483,4969034.65021646
3977831.86972405,-11175.5560599673,4969037.48314947
3977829.33257712,-11175.4643977946,4969037.67478498
3977831.91400567,-11173.30122224,4969038.24722073
3977830.36915267,-11173.3427080482,4969037.63138201
3977827.66833541,-11172.6659247276,4969039.8672213
3977827.83197097,-11175.7201246735,4969038.78845546
3977821.98450821,-11171.9592458025,4969036.24998619
3977821.36277834,-11176.727861429,4969032.00909183
3977824.86823352,-11175.0135137513,4969039.11070061
3977822.58536377,-11171.7143951438,4969038.64668793
3977826.51990085,-11172.4429238403,4969041.98411897
3977824.86076699,-11173.4145338064,4969039.89119313
3977822.8038775,-11174.3289666447,4969039.99546679
3977824.86862045,-11171.3428437001,4969040.64056539
3977823.73020182,-11177.3989064814,4969040.23626959
3977825.89948815,-11174.1862649915,4969045.36008359
3977824.89402949,-11170.7852891914,4969038.93423281
3977827.24343231,-11173.1281200657,4969046.13156662
3977821.18533407,-11173.7785009736,4969044.19307629
3977819.11856381,-11175.109111719,4969039.83239832
3977817.45381127,-11175.9553680192,4969042.03020222
3977820.24472348,-11173.4163010202,4969045.30796849
3977820.12024426,-11173.3945253024,4969043.89895769
3977818.72083639,-11175.5354471098,4969042.27329177
3977818.8123387,-11173.9059007636,4969047.40644473
3977809.12739317,-11172.4257717394,4969040.04057814
3977810.0235003,-11174.59949703,4969041.99195233
3977825.13419516,-11175.6595075894,4969051.482397
3977818.04409503,-11172.1931420726,4969045.05077059
3977815.80164194,-11173.9502680053,4969048.87481641
3977811.97530482,-11175.0745054521,4969047.71324902
3977817.31195764,-11172.1965388833,4969049.2544078
3977813.6382079,-11172.5208592817,4969044.48025768
3977816.63831989,-11170.9899207719,4969048.83427914
3977810.22013672,-11171.8308534056,4969045.15335028
3977810.58086844,-11174.1640171796,4969049.41177282
3977810.64438312,-11172.2014561003,4969049.96736169
3977808.96361395,-11171.668844478,4969049.14690156
3977805.06885171,-11173.4822122842,4969050.35121536
3977812.45295041,-11173.4752968187,4969052.94130266
3977816.22866791,-11172.0196819306,4969056.19857842
3977809.96133437,-11175.3036057891,4969046.62915441
3977810.13525016,-11173.2206840877,4969048.77876438
3977813.29857717,-11172.2610025327,4969054.86956995
3977806.62390767,-11172.0024732789,4969047.40689201
3977814.94245767,-11171.3639459507,4969054.89349689
3977812.02980804,-11171.5891592762,4969051.4897989
3977811.8067122,-11171.677772905,4969052.7799862
3977809.88618954,-11172.8986306748,4969053.43826621
3977808.47327924,-11170.4574579687,4969049.48993158
3977812.93443155,-11174.4444900592,4969050.21008913
3977811.75705937,-11173.8212550674,4969052.58427008
3977808.77581003,-11172.6165902646,4969050.05699762
3977810.62854298,-11168.9025469647,4969052.76436278
3977812.26000174,-11175.5799322292,4969053.5272876
3977810.12353392,-11171.3575857182,4969051.31321852
3977812.73095657,-11172.9574864106,4969051.91944835
3977812.75358948,-11170.1108708938,4969050.17379573
3977813.94709292,-11172.4303507199,4969051.4908699
3977810.15924856,-11172.7018219534,4969047.62658583
3977817.19507918,-11169.4499792016,4969047.76573855
3977817.9546077,-11172.2642028701,4969049.14050504
3977817.07498307,-11170.8593097952,4969047.72931102
3977813.75969471,-11172.1025870106,4969050.35643748
3977817.75300644,-11172.9399553499,4969045.80877631
3977814.19822804,-11172.5653596846,4969043.50213914
